"run","profile","timeout","pass","exit_code","wall_ms","wall_tps","engine_tps","submitted","processed","success","elapsed_us","mode_line","runtime_variant","runtime_persist_backend","runtime_wasm_runtime","runtime_ingress_workers","runtime_plugin_dir","stage_line","stage_runtime_open_ms","stage_tx_build_ms","stage_tx_codec_ms","stage_mempool_ms","stage_tx_meta_ms","stage_batch_map_ms","stage_adapter_ms","stage_aoem_submit_ms","stage_batch_a_ms","stage_network_ms","stage_total_ms","non_engine_ms","non_engine_pct","bootstrap_ms","commit_line","network_line","stdout","stderr","reason"
"1","core_only","False","True","0","16560.65","603.84","29761904.76","10000","10000","10000","336","mode=ffi_v2 variant=core dll=D:\WEB3_AI\SUPERVM\aoem\bin\aoem_ffi.dll rc=0(ok) submitted=10000 processed=10000 success=10000 writes=0 elapsed_us=336","core","none","none","32","D:\WEB3_AI\SUPERVM\aoem\plugins","ffi_v2_stage_ms: runtime_open=6.499 tx_build=0.784 tx_codec=0.442 mempool=1.064 tx_meta=0.214 batch_map=0.257 adapter=16461.845 aoem_submit=0.337 batch_a=60.513 network=0.295 total=16535.714","6.5","0.78","0.44","1.06","0.21","0.26","16461.84","0.34","60.51","0.3","16535.71","16535.38","100","24.94","commit_out: store=in_memory committed=true height=0 total_blocks=1 block_hash=4eadce8a04a6a6fcc0c0cf6a22ba9160fa893fc672967f9e671efa6470d63c5b state_root=746108d439480241322e3f151c6c59f37d7e525c5b32e7491f7677f0de7deb50 governance_chain_audit_root=14e61cd04f57f2e01469b668b526bdb1dcb362ee91f299cebc55e05deaa78968","network_pacemaker: view_sync=true new_view=true","d:\WEB3_AI\SUPERVM\artifacts\migration\tx-e2e-tps-core-sidecar-2026-03-08-sidecar-full\run-1-core_only.stdout.log","d:\WEB3_AI\SUPERVM\artifacts\migration\tx-e2e-tps-core-sidecar-2026-03-08-sidecar-full\run-1-core_only.stderr.log","ok"
