"run","profile","timeout","pass","exit_code","wall_ms","wall_tps","engine_tps","submitted","processed","success","elapsed_us","mode_line","runtime_variant","runtime_persist_backend","runtime_wasm_runtime","runtime_ingress_workers","runtime_plugin_dir","stage_line","stage_runtime_open_ms","stage_tx_build_ms","stage_tx_codec_ms","stage_mempool_ms","stage_tx_meta_ms","stage_batch_map_ms","stage_adapter_ms","stage_aoem_submit_ms","stage_batch_a_ms","stage_network_ms","stage_total_ms","non_engine_ms","non_engine_pct","bootstrap_ms","commit_line","network_line","stdout","stderr","reason"
"1","core_only","False","True","0","2429.76","205781.7","30458089.67","500000","500000","500000","16416","mode=ffi_v2 variant=core dll=D:\WEB3_AI\SUPERVM\aoem\bin\aoem_ffi.dll rc=0(ok) submitted=500000 processed=500000 success=500000 writes=0 elapsed_us=16416","core","none","none","32","D:\WEB3_AI\SUPERVM\aoem\plugins","ffi_v2_stage_ms: runtime_open=5.862 tx_build=36.195 tx_codec=20.099 mempool=49.595 tx_meta=15.056 batch_map=11.039 adapter=232.559 aoem_submit=16.418 batch_a=1990.395 network=0.712 total=2385.038","5.86","36.2","20.1","49.6","15.06","11.04","232.56","16.42","1990.4","0.71","2385.04","2368.62","99.31","44.72","commit_out: store=in_memory committed=true height=0 total_blocks=1 block_hash=e119155dc2e42569b35a3f91418acbcc4dd7c5331bd30780d64fd4b63863f45c state_root=7073130a5ba0426bbdd244722c93133434be707c1ef60d2175890eb31298c020 governance_chain_audit_root=14e61cd04f57f2e01469b668b526bdb1dcb362ee91f299cebc55e05deaa78968","network_pacemaker: view_sync=true new_view=true","d:\WEB3_AI\SUPERVM\artifacts\migration\tx-e2e-tps-core-sidecar-2026-03-08-scale500k\run-1-core_only.stdout.log","d:\WEB3_AI\SUPERVM\artifacts\migration\tx-e2e-tps-core-sidecar-2026-03-08-scale500k\run-1-core_only.stderr.log","ok"
